Freq,SA Max Hold,N medición
4177000000,-57.538425566399,\AutoSave102.csv
4177500000,-57.8244720265581,\AutoSave102.csv
4178000000,-57.6089663091603,\AutoSave102.csv
4178500000,-56.1527167139877,\AutoSave102.csv
4179000000,-56.9421719787539,\AutoSave102.csv
4179500000,-57.3377187987949,\AutoSave102.csv
4180000000,-57.9480459355666,\AutoSave102.csv
4180500000,-57.3049740368044,\AutoSave102.csv
4181000000,-57.1412441355476,\AutoSave102.csv
4181500000,-58.4978281833687,\AutoSave102.csv
4182000000,-58.5943792725366,\AutoSave102.csv
4182500000,-56.9752834265733,\AutoSave102.csv
4183000000,-58.0195062780195,\AutoSave102.csv
4183500000,-57.3566244950807,\AutoSave102.csv
4184000000,-58.2981467201754,\AutoSave102.csv
4184500000,-58.5783296564257,\AutoSave102.csv
4185000000,-56.8257789198223,\AutoSave102.csv
4185500000,-57.8691312702022,\AutoSave102.csv
4186000000,-57.9458611265688,\AutoSave102.csv
4186500000,-58.9088055901603,\AutoSave102.csv
4187000000,-58.1962449800756,\AutoSave102.csv
4187500000,-57.0022751158069,\AutoSave102.csv
4188000000,-57.0686196119626,\AutoSave102.csv
4188500000,-57.7313546207928,\AutoSave102.csv
4189000000,-57.4587305631436,\AutoSave102.csv
4189500000,-57.7838704734727,\AutoSave102.csv
4190000000,-58.3676076666752,\AutoSave102.csv
4190500000,-58.6179588344502,\AutoSave102.csv
4191000000,-57.1268844687572,\AutoSave102.csv
4191500000,-57.9550157189738,\AutoSave102.csv
4192000000,-58.1372390060013,\AutoSave102.csv
4192500000,-57.4273587652328,\AutoSave102.csv
4193000000,-56.3706178063387,\AutoSave102.csv
4193500000,-56.9474420345661,\AutoSave102.csv
4194000000,-56.9689968839504,\AutoSave102.csv
4194500000,-58.3758619929484,\AutoSave102.csv
4195000000,-57.6053165702662,\AutoSave102.csv
4195500000,-57.3088716684768,\AutoSave102.csv
4196000000,-58.7023475484395,\AutoSave102.csv
4196500000,-58.001358267339,\AutoSave102.csv
4197000000,-56.3886964526042,\AutoSave102.csv
4197500000,-57.0441447332917,\AutoSave102.csv
4198000000,-57.5380073157613,\AutoSave102.csv
4198500000,-57.9483298296545,\AutoSave102.csv
4199000000,-57.9311016115211,\AutoSave102.csv
4199500000,-56.8968455756007,\AutoSave102.csv
4200000000,-56.7458756476364,\AutoSave102.csv
4200500000,-57.9032192505201,\AutoSave102.csv
4201000000,-56.3998911570915,\AutoSave102.csv
4201500000,-57.9120885139176,\AutoSave102.csv
4202000000,-56.7593273647478,\AutoSave102.csv
4202500000,-57.6119314065293,\AutoSave102.csv
4203000000,-57.6276871883238,\AutoSave102.csv
4203500000,-58.1726391858252,\AutoSave102.csv
4204000000,-57.1413664650017,\AutoSave102.csv
4204500000,-58.5235494688697,\AutoSave102.csv
4205000000,-57.7059532626285,\AutoSave102.csv
4205500000,-55.5316127027088,\AutoSave102.csv
4206000000,-56.8438853782349,\AutoSave102.csv
4206500000,-57.6497678549617,\AutoSave102.csv
4207000000,-58.3927210145212,\AutoSave102.csv
4207500000,-56.4908720721245,\AutoSave102.csv
4208000000,-57.2940117987952,\AutoSave102.csv
4208500000,-57.0172485132916,\AutoSave102.csv
4209000000,-57.7383278978345,\AutoSave102.csv
4209500000,-56.4745805545568,\AutoSave102.csv
4210000000,-57.6805456365163,\AutoSave102.csv
4210500000,-58.1267808286939,\AutoSave102.csv
4211000000,-57.1040893656228,\AutoSave102.csv
4211500000,-57.3305215866269,\AutoSave102.csv
4212000000,-56.5629429022742,\AutoSave102.csv
4212500000,-58.1799650952071,\AutoSave102.csv
4213000000,-57.1287538428972,\AutoSave102.csv
4213500000,-57.813385117666,\AutoSave102.csv
4214000000,-58.0495222568829,\AutoSave102.csv
4214500000,-58.0783994074495,\AutoSave102.csv
4215000000,-57.6652087881409,\AutoSave102.csv
4215500000,-57.1316724170382,\AutoSave102.csv
4216000000,-57.826935918921,\AutoSave102.csv
4216500000,-58.1780954824823,\AutoSave102.csv
4217000000,-57.1339177009092,\AutoSave102.csv
4217500000,-56.3126735495342,\AutoSave102.csv
4218000000,-59.2517772295405,\AutoSave102.csv
4218500000,-56.6527909755667,\AutoSave102.csv
4219000000,-56.5417890824276,\AutoSave102.csv
4219500000,-57.0451195774003,\AutoSave102.csv
4220000000,-56.4421651857199,\AutoSave102.csv
4220500000,-57.4916020985337,\AutoSave102.csv
4221000000,-57.8065598152617,\AutoSave102.csv
4221500000,-56.808851325779,\AutoSave102.csv
4222000000,-57.7305524566997,\AutoSave102.csv
4222500000,-56.6441001957399,\AutoSave102.csv
4223000000,-56.8745494349895,\AutoSave102.csv
4223500000,-57.3999853659131,\AutoSave102.csv
4224000000,-56.52391716383,\AutoSave102.csv
4224500000,-55.4021994587442,\AutoSave102.csv
4225000000,-57.3788805966508,\AutoSave102.csv
4225500000,-58.0628451035616,\AutoSave102.csv
4226000000,-57.6647182801119,\AutoSave102.csv
4226500000,-57.2828852492725,\AutoSave102.csv
4227000000,-57.5727314857492,\AutoSave102.csv
4227500000,-57.4878869476269,\AutoSave102.csv
4228000000,-57.5423635257169,\AutoSave102.csv
4228500000,-57.041862029531,\AutoSave102.csv
4229000000,-55.9585473413504,\AutoSave102.csv
4229500000,-55.9760657539846,\AutoSave102.csv
4230000000,-56.6153711604157,\AutoSave102.csv
4230500000,-57.2340131154997,\AutoSave102.csv
4231000000,-57.2017419662985,\AutoSave102.csv
4231500000,-58.1704158849003,\AutoSave102.csv
4232000000,-58.0213354504639,\AutoSave102.csv
4232500000,-57.5091284275404,\AutoSave102.csv
4233000000,-57.3630958571409,\AutoSave102.csv
4233500000,-57.5578314545156,\AutoSave102.csv
4234000000,-56.4535406109634,\AutoSave102.csv
4234500000,-58.3417424458438,\AutoSave102.csv
4235000000,-58.5529333415589,\AutoSave102.csv
4235500000,-57.7684400407313,\AutoSave102.csv
4236000000,-58.0626476883948,\AutoSave102.csv
4236500000,-57.0080664250071,\AutoSave102.csv
4237000000,-56.2539974085057,\AutoSave102.csv
4237500000,-56.6412502962029,\AutoSave102.csv
4238000000,-56.6267706007674,\AutoSave102.csv
4238500000,-56.8523227341623,\AutoSave102.csv
4239000000,-55.7651482888615,\AutoSave102.csv
4239500000,-57.7711486256069,\AutoSave102.csv
4240000000,-58.6695835903574,\AutoSave102.csv
4240500000,-55.9498247393077,\AutoSave102.csv
4241000000,-55.1585975285428,\AutoSave102.csv
4241500000,-56.5908436329926,\AutoSave102.csv
4242000000,-57.1505357279406,\AutoSave102.csv
4242500000,-57.5407867861769,\AutoSave102.csv
4243000000,-56.9307907097147,\AutoSave102.csv
4243500000,-58.1870750140378,\AutoSave102.csv
4244000000,-57.754182261169,\AutoSave102.csv
4244500000,-56.3446267320151,\AutoSave102.csv
4245000000,-58.1111955769588,\AutoSave102.csv
4245500000,-57.9083533987013,\AutoSave102.csv
4246000000,-58.0011351912516,\AutoSave102.csv
4246500000,-55.4732119840637,\AutoSave102.csv
4247000000,-58.080293045944,\AutoSave102.csv
4247500000,-54.8021188820661,\AutoSave102.csv
4248000000,-56.1291292612501,\AutoSave102.csv
4248500000,-48.3044747319392,\AutoSave102.csv
4249000000,-47.0652404907167,\AutoSave102.csv
4249500000,-47.7401435192883,\AutoSave102.csv
4250000000,-47.9882301530602,\AutoSave102.csv
4250500000,-48.9114224216679,\AutoSave102.csv
4251000000,-52.0568111277631,\AutoSave102.csv
4251500000,-56.3424729406365,\AutoSave102.csv
4252000000,-57.9257379112931,\AutoSave102.csv
4252500000,-57.6690018891827,\AutoSave102.csv
4253000000,-57.8742388883584,\AutoSave102.csv
4253500000,-55.3023172422006,\AutoSave102.csv
4254000000,-52.9705469772526,\AutoSave102.csv
4254500000,-51.6200289641693,\AutoSave102.csv
4255000000,-48.5666101176284,\AutoSave102.csv
4255500000,-47.7079367884313,\AutoSave102.csv
4256000000,-56.8597476485193,\AutoSave102.csv
4256500000,-57.614575306471,\AutoSave102.csv
4257000000,-56.1300814276507,\AutoSave102.csv
4257500000,-55.4243272207563,\AutoSave102.csv
4258000000,-57.1200068922969,\AutoSave102.csv
4258500000,-57.5024700560095,\AutoSave102.csv
4259000000,-55.9012172245143,\AutoSave102.csv
4259500000,-58.0911508022153,\AutoSave102.csv
4260000000,-57.9105681820103,\AutoSave102.csv
4260500000,-56.5892196317544,\AutoSave102.csv
4261000000,-55.5993860605807,\AutoSave102.csv
4261500000,-57.5642205269723,\AutoSave102.csv
4262000000,-55.7456115530605,\AutoSave102.csv
4262500000,-53.77039102654,\AutoSave102.csv
4263000000,-51.7870950960386,\AutoSave102.csv
4263500000,-51.1229349033366,\AutoSave102.csv
4264000000,-48.6946369523334,\AutoSave102.csv
4264500000,-48.0907516233941,\AutoSave102.csv
4265000000,-48.7465268027126,\AutoSave102.csv
4265500000,-47.9679256067354,\AutoSave102.csv
4266000000,-47.7389053761373,\AutoSave102.csv
4266500000,-47.3780537222632,\AutoSave102.csv
4267000000,-47.7768868968271,\AutoSave102.csv
4267500000,-49.1796397027538,\AutoSave102.csv
4268000000,-48.4408987441894,\AutoSave102.csv
4268500000,-50.54646353186,\AutoSave102.csv
4269000000,-53.7947764202146,\AutoSave102.csv
4269500000,-57.0902598891512,\AutoSave102.csv
4270000000,-56.3011378664961,\AutoSave102.csv
4270500000,-57.3051782599,\AutoSave102.csv
4271000000,-56.9158773712177,\AutoSave102.csv
4271500000,-57.7337390686772,\AutoSave102.csv
4272000000,-56.5744862169424,\AutoSave102.csv
4272500000,-57.2056408404162,\AutoSave102.csv
4273000000,-56.1713319231365,\AutoSave102.csv
4273500000,-56.8738076357176,\AutoSave102.csv
4274000000,-55.492513726467,\AutoSave102.csv
4274500000,-57.1302671342771,\AutoSave102.csv
4275000000,-55.8909673071195,\AutoSave102.csv
4275500000,-58.1047870151065,\AutoSave102.csv
4276000000,-57.5853178763765,\AutoSave102.csv
4276500000,-57.7743567993815,\AutoSave102.csv
4277000000,-58.0355089585525,\AutoSave102.csv
4277500000,-57.8271428402973,\AutoSave102.csv
4278000000,-56.702409075286,\AutoSave102.csv
4278500000,-57.304432808041,\AutoSave102.csv
4279000000,-56.6793985931695,\AutoSave102.csv
